Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,272910.KS,277630.KS,IMTB,QQQM,SPY,272910.KS,277630.KS,IMTB,QQQM,SPY,272910.KS,277630.KS,IMTB,QQQM,SPY,272910.KS,277630.KS,IMTB,QQQM,SPY,272910.KS,277630.KS,IMTB,QQQM,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-06,,,39.08360290527344,143.79893493652344,415.3896179199219,,,39.223982003971514,144.19300655648658,415.9233637317422,,,38.94413242033653,143.06003937444106,413.4098539490666,,,39.223982003971514,143.56248294482435,414.0697950169166,,,11600.0,933800.0,64022200.0
2023-06-07,98260.0,25906.802734375,38.878936767578125,141.3655242919922,413.95330810546875,98260.0,26114.172897736527,39.07908750384986,144.71221715727287,416.9326533736374,98190.0,25901.98017243636,38.83455978329583,141.10345625506713,413.52629961547433,98230.0,26114.172897736527,39.07908750384986,143.97628296650447,415.7875077033556,9.0,48762.0,29700.0,1048400.0,85373300.0
2023-06-08,98030.0,25834.462890625,39.05190658569336,143.03045654296875,416.4571228027344,98160.0,25906.801315743418,39.05190658569336,143.3053325217246,416.9132441502529,98030.0,25752.479342157458,38.94322877506193,141.4344470864442,413.2448746633565,98160.0,25839.285452299562,38.997569407780304,141.49355632070552,414.02123756211967,8.0,7139.0,8100.0,559300.0,61952800.0
2023-06-09,98160.0,26167.21875,38.92601776123047,143.62158203125,417.2043151855469,98215.0,26191.331557546997,39.03379040559309,144.91218378318956,419.2325903734268,98160.0,25964.671166605236,38.92601776123047,143.11323057940743,416.2047340237431,98215.0,25964.671166605236,39.03379040559309,143.76935512007222,417.2625409140914,2.0,3207.0,12800.0,839100.0,85742800.0
2023-06-12,98165.0,26022.54296875,39.011165618896484,146.07473754882812,420.9892272949219,98165.0,26244.38080725306,39.22399551021605,146.10429217003474,421.0668813607855,98165.0,26003.252721923647,38.943240670951,143.96739985300607,417.4664514855096,98165.0,26220.26799872012,39.22399551021605,144.36049435449738,418.1943028671511,1.0,3606.0,19700.0,696000.0,76104300.0
2023-06-13,98265.0,26128.640625,38.888893127441406,147.23724365234375,423.7647705078125,98265.0,26268.494921442416,39.2330436024965,147.53280486565987,424.4149678049898,98265.0,26099.70525332226,38.888893127441406,145.93679535976773,421.7947206758486,98265.0,26268.494921442416,39.2149300559351,147.24710521360387,422.4643462971103,31.0,1652.0,15500.0,1007700.0,95899700.0
2023-06-14,97910.0,26027.365234375,38.89794921875,148.30123901367188,424.2694091796875,98195.0,26249.20307035448,39.03379562733742,148.39089502741456,426.0938946873702,97910.0,25950.204247947357,38.79289203712352,146.0845527020617,420.78543083952667,98195.0,26249.20307035448,39.03379562733742,147.256935867683,424.1044461208311,3.0,42416.0,9200.0,1288100.0,100612100.0
2023-06-15,97780.0,25868.220703125,39.21493148803711,150.03517150878906,429.5293273925781,98120.0,26147.92927896043,39.21493148803711,150.6656949996596,430.7909244884486,97780.0,25868.220703125,39.07908506607422,147.54263215949882,423.3474483133907,98120.0,26027.365237652055,39.124367206728515,147.77908410589995,423.4444714620379,4.0,1375.0,15600.0,949800.0,110303100.0
2023-06-16,97780.0,26003.25,39.04738998413086,149.07958984375,428.0662841796875,97780.0,26012.89512240356,39.124369974168886,151.08937934719003,432.108682807955,97780.0,25906.79877596439,38.98852008779085,148.95150979042404,427.58899773042793,97780.0,25988.78231639466,39.124369974168886,151.05982472455636,431.53398307430183,1.0,1027.0,9300.0,1002400.0,114165800.0
2023-06-19,97895.0,25906.802734375,,,,97895.0,26003.253973147803,,,,97895.0,25771.771000093075,,,,97895.0,26003.253973147803,,,,1.0,47523.0,,,
2023-06-20,98025.0,25805.53125,39.16964340209961,148.92860412597656,425.84539794921875,98025.0,25940.562996402543,39.21492553588085,149.43178427848224,427.00454766263437,97840.0,25723.547689684172,39.07907913453713,147.71310731191159,423.7511461038106,97845.0,25940.562996402543,39.07907913453713,148.53396660450147,426.10841678966347,53.0,2847.0,18400.0,1093000.0,76160400.0
2023-06-21,98035.0,25607.8046875,39.2330436706543,146.9652557373047,423.6634521484375,98035.0,25829.642543549904,39.24210217135361,148.57341786906335,425.66029056375044,98035.0,25607.8046875,38.98851597385922,146.5015483898006,423.06925196557376,98035.0,25829.642543549904,39.187761531575006,148.43529323711252,424.8518227878064,9.0,2329.0,22900.0,973600.0,76982300.0
2023-06-22,97975.0,25704.25390625,39.03378677368164,148.62274169921875,425.19281005859375,98090.0,25771.769770168856,39.110770188039204,148.6621994253121,425.29994386915916,97975.0,25612.625233788694,38.98850464775674,146.23515032751794,422.35825275935235,98090.0,25651.205727456614,39.08812739767438,146.393011340801,422.6991844112322,408.0,1732.0,31400.0,763500.0,70637200.0
2023-06-23,97875.0,25511.3515625,39.07907485961914,147.12310791015625,421.97833251953125,97875.0,25786.23758122637,39.16963911727466,148.08011970561896,423.7803742685924,97875.0,25511.3515625,39.03831852531067,146.4709639119236,421.2575277104513,97875.0,25733.189402173914,39.16963911727466,146.99485899580125,421.70559315449873,2.0,2224.0,14600.0,633000.0,92074500.0
2023-06-26,97970.0,25670.5,39.196815490722656,145.22882080078125,420.25421142578125,97970.0,25675.32256246478,39.20587399117082,148.07025912756612,423.3420073200014,97960.0,25487.24262633853,39.106251215075005,145.13016894771349,420.0106930865871,97960.0,25511.35543866241,39.124364761165666,146.96526202468598,421.4036108524512,5.0,1394.0,13700.0,2466400.0,72823600.0
2023-06-27,98125.0,25569.220703125,39.10173034667969,147.68548583984375,424.861572265625,98150.0,25631.9140017181,39.214937442909104,147.96173512223126,425.48496373154705,98095.0,25506.5274045319,39.079091000317646,145.50507358836722,420.68278940729704,98095.0,25540.28533454357,39.16965529537862,145.81091993283505,421.1406050558911,6.0,3660.0,9300.0,2390100.0,72813700.0
2023-06-28,98085.0,25467.94921875,39.251155853271484,147.98146057128906,425.07586669921875,98085.0,25641.561445956024,39.260210898850374,148.7312778459665,426.0986317858107,98085.0,25453.4815331495,39.10987157667904,146.90604552889377,423.1471908408459,98085.0,25641.561445956024,39.124364486333164,146.93564258878524,423.77058230253635,1.0,1847.0,30000.0,740000.0,75636000.0
2023-06-29,98115.0,25424.546875,38.884368896484375,147.6756134033203,426.7512512207031,98210.0,25665.674975104324,39.03379961571846,148.06040532784323,426.9168567659676,98115.0,25424.546875,38.884368896484375,146.98006737449376,424.247905361188,98210.0,25641.562165093892,39.006631022186056,147.8334744409004,424.65699951195626,33.0,5903.0,20500.0,778700.0,67882300.0
2023-06-30,97675.0,25549.931640625,39.00661849975586,149.94482421875,431.7872314453125,97860.0,25602.979818814292,39.02473204123103,150.3098797677999,432.78077555632774,97675.0,25289.513311332106,38.925109290519956,149.03714578999558,429.67347920577805,97860.0,25385.96454440355,38.943222831995136,149.17527044101348,429.99494005658494,5.0,4667.0,16400.0,908400.0,104964000.0
2023-07-03,,,38.9593620300293,150.31971740722656,432.28399658203125,,,39.08659055909837,150.53085614659744,432.5664564350418,,,38.9593620300293,149.7622810263763,431.15406799091545,,,39.004800295165765,150.18159277737072,431.4365575702839,,,23100.0,428900.0,32793400.0
2023-07-05,,,38.736717224121094,150.27040100097656,431.6410827636719,,,38.88666663893643,150.99062129159861,432.3813879439363,,,38.736717224121094,149.61923550588727,430.442961968195,,,38.85031463533552,149.64883256889522,430.4527122131005,,,15400.0,893500.0,58418400.0
2023-07-06,,,38.418643951416016,149.1160430908203,428.2610778808594,,,38.47771335429551,149.30350115853574,428.68967251820936,,,38.36684078883439,147.9340877573418,425.72848131279824,,,38.450451086307694,148.76086334526858,428.02730979734434,,,9000.0,1248200.0,80658300.0
2023-07-07,97605.0,25164.12890625,38.441368103027344,148.69183349609375,427.1798095703125,97680.0,25463.12775488693,38.53224812347528,150.33946854760723,431.16379530030736,97605.0,25029.097168155902,38.441368103027344,148.56356952205294,426.93629125913884,97680.0,25463.12775488693,38.441368103027344,149.06673463993621,427.25775207664765,2.0,4169.0,19300.0,888900.0,86134200.0
2023-07-10,97430.0,25111.076171875,38.62311935424805,148.721435546875,428.2610778808594,97605.0,25255.753007895022,38.632205621681436,148.93355285378237,428.4364039434957,97430.0,25072.49568226966,38.450452539271005,147.50789572360995,426.24473898146636,97605.0,25120.721294276333,38.450452539271005,148.51424104758712,426.81943867101324,3.0,964.0,18900.0,885800.0,62443500.0
2023-07-11,,,38.69673156738281,149.4021759033203,430.988525390625,,,38.704909554729156,149.5995097234551,431.48531235682884,,,38.57768101059564,147.99133242698898,428.0468343070585,,,38.57768101059564,148.87927439976818,429.0306579926426,,,5000.0,898800.0,64463800.0
2023-07-12,,,39.07297134399414,151.3063507080078,434.4562072753906,,,39.077516211909256,151.85884931689537,435.87837584272705,,,38.895759629207845,150.3098810780112,433.375000069773,,,38.895759629207845,151.16822605578594,434.81663940362427,,,13600.0,1346000.0,91924500.0
2023-07-13,,,39.34560012817383,153.851806640625,437.9044189453125,,,39.35923473040949,154.21190928321587,438.7031662377606,,,39.21383017369187,152.40642809902172,435.8491384168472,,,39.21383017369187,152.64814248152337,436.2874535946346,,,13500.0,981600.0,72425200.0
2023-07-14,98195.0,26065.9453125,39.16747283935547,153.8813934326172,437.6316833496094,98210.0,26080.412997224794,39.29561311607358,155.37116747229751,439.65774288361575,98195.0,25853.752603203055,39.16747283935547,153.51635295207305,436.8621570624074,98210.0,25853.752603203055,39.24108511746689,154.1083092674589,438.80058328646396,10.0,8121.0,11400.0,1169800.0,69815800.0
2023-07-17,98055.0,26012.900390625,39.186561584472656,155.23304748535156,439.1512145996094,98055.0,26109.351634194245,39.186561584472656,155.63756076506914,440.2129509574791,98055.0,25901.981460520372,39.118402445126385,153.9613071125409,437.4368360339106,98055.0,25901.981460520372,39.168385582865795,154.16750802032993,437.4855575360118,1.0,2443.0,7800.0,682400.0,52680200.0
2023-07-18,,,39.23655319213867,156.57485961914062,442.4143981933594,,,39.341064357259306,157.0977612326409,443.06701072204413,,,39.21383578526451,154.26619796091754,438.3817200644821,,,39.30471234619834,155.04561251828926,438.82006498331174,,,19200.0,1215900.0,80668200.0
2023-07-19,98225.0,25853.755859375,39.341060638427734,156.40711975097656,443.398193359375,98225.0,26008.077849208985,39.7500120574098,157.43320151644792,444.5962845348713,98220.0,25829.64304846344,39.23200461555368,155.9828851174635,442.33642726652124,98220.0,25964.674789568176,39.3955851831465,157.00895182847663,443.2131170478764,4.0,2784.0,218700.0,1192300.0,65891700.0
2023-07-20,98420.0,25800.705078125,39.077510833740234,152.91453552246094,440.4564514160156,98420.0,25940.559367333528,39.19565311624421,155.86843108880814,443.3007584912939,98420.0,25742.83433776285,39.03207256099809,152.51002221623534,439.7356466966679,98420.0,25844.108133396614,39.19565311624421,155.29225178962048,442.3948774694611,1.0,2251.0,33600.0,974100.0,70591600.0
2023-07-21,98235.0,25868.220703125,39.1447639465332,152.4705047607422,440.4564514160156,98235.0,25916.446319648352,39.168389631017845,154.16747296122696,442.3948774694611,98235.0,25554.754195723224,39.139310798815764,152.31068667362214,440.4467308970769,98235.0,25800.70483999231,39.168389631017845,153.90109944639067,442.1903006763833,1.0,1330.0,18000.0,915900.0,71275600.0
2023-07-24,98235.0,26056.30078125,39.03571319580078,152.71717834472656,442.4241638183594,98235.0,26147.929453255136,39.252913520064844,153.24009488901476,443.2423819324363,98235.0,25718.72146333634,39.02753520647961,151.93776397168978,440.57340052017855,98235.0,26046.655657881038,39.213836667318695,152.80598458323976,441.6156662246568,1.0,2201.0,40400.0,742500.0,54023400.0
2023-07-25,,,38.964820861816406,153.79257202148438,443.6319580078125,,,39.00480598629588,154.41906313879753,444.89824144117244,,,38.94119171247948,153.01314270254238,442.10265575154136,,,38.959367714529584,153.03287909218068,442.15137725366066,,,36300.0,647700.0,55191200.0
2023-07-26,98125.0,25800.705078125,39.10114288330078,153.2104949951172,443.7001037597656,98150.0,26191.33257556951,39.132041743069195,153.92085463315104,445.14171310636306,98125.0,25694.608720794393,39.05025145938062,152.3225529748037,441.6253230365078,98150.0,26075.59109484521,39.077513731704066,153.31902258021842,442.68705928346463,2.0,2946.0,38100.0,964600.0,71052900.0
2023-07-27,,,38.86394119262695,152.85531616210938,440.7584228515625,,,39.11385685455088,156.13086507577884,447.5282442515531,,,38.75034379479197,152.33932462329136,439.8427915613847,,,39.11385685455088,155.47969956097114,447.1191203814564,,,9500.0,1110500.0,92194400.0
2023-07-28,98295.0,25858.578125,38.968467712402344,155.61782836914062,445.0735778808594,98295.0,25858.578125,38.97755398246157,156.06179939402517,445.91126663621435,98295.0,25656.030515665796,38.847600560317275,154.3747064885723,440.7584106419101,98295.0,25834.465314364978,38.86850140815668,154.56216460127996,444.0605333424016,1.0,37943.0,26600.0,1118600.0,80011800.0
2023-07-31,,,39.00934600830078,155.8151397705078,445.9210510253906,,,39.07750514084343,156.1900559781623,446.28145341174877,,,38.96936088878769,155.21332278057866,444.2261431680017,,,38.977538875343214,155.80527910089594,445.5508983930142,,,20100.0,945200.0,62040400.0
2023-08-01,,,38.81876754760742,155.38104248046875,444.64501953125,,,38.84703490359647,155.66715244008526,445.39504531941805,,,38.710251651708035,154.54241888613055,443.6806666877654,,,38.84703490359647,155.17384798564095,444.44044272200057,,,5100.0,795400.0,55291500.0
2023-08-02,,,38.60993194580078,151.96739196777344,438.45965576171875,,,38.8196689944854,153.95047075433553,441.7617490657216,,,38.542449999182885,151.45435104247147,437.6998797135655,,,38.8196689944854,153.95047075433553,441.4987599543318,,,19600.0,1291100.0,93933400.0
2023-08-03,98010.0,25887.513671875,38.374664306640625,151.68125915527344,437.20306396484375,98010.0,25969.497228585486,38.5214799026317,152.57906182146664,439.10251882323183,98010.0,25723.546558454032,38.354603045129416,150.91170541027512,435.77117500002953,98010.0,25781.417304367315,38.40931494404536,150.9807602056174,436.4238172019124,1.0,4161.0,19600.0,1029500.0,64276100.0
2023-08-04,97785.0,25738.013671875,38.75493240356445,151.01036071777344,435.2256774902344,97880.0,25974.319212426224,38.76496129632293,153.4522238461686,441.15778016598955,97785.0,25718.72342366674,38.49139132989723,150.82290261198696,434.6996695985168,97880.0,25974.319212426224,38.49139132989723,152.5100105096076,439.03430756147105,57.0,5074.0,10800.0,1220900.0,100128900.0
2023-08-07,97975.0,25549.931640625,38.774078369140625,152.2534942626953,439.02459716796875,97975.0,25781.41459999646,38.774078369140625,152.3225490580981,439.180452473231,97975.0,25549.931640625,38.66465108929535,150.8041564999279,436.37511643123077,97975.0,25766.946915035744,38.71024549934501,151.76018980754836,437.07645044173086,1.0,2353.0,10800.0,1567200.0,58357500.0
2023-08-08,98120.0,25554.7578125,38.883506774902344,150.9610137939453,437.1153869628906,98120.0,25742.837743560103,38.93092746734107,151.2668751813146,439.01484176057045,98105.0,25501.70962681638,38.86526831462827,149.69815567803946,433.725601227127,98105.0,25607.80599818362,38.86526831462827,151.2668751813146,436.46274478186683,4.0,5589.0,9300.0,1266300.0,71361300.0
2023-08-09,98155.0,25824.8203125,38.94096374511719,149.28379821777344,434.19317626953125,98155.0,25858.57824754902,38.974706468407824,151.10903080197153,437.5537410667036,98155.0,25434.192778361346,38.847037222274885,149.02728530968753,433.42365003419826,98155.0,25434.192778361346,38.87439665719043,151.07943373774845,437.3881355250402,1.0,5488.0,48300.0,1736100.0,78789600.0
2023-08-10,98055.0,25829.642578125,38.71025085449219,149.6291046142578,434.3490295410156,98105.0,25829.642578125,38.9838208312661,151.9279050844664,439.98892228140517,98055.0,25578.869349211167,38.71025085449219,148.9690570185576,433.1704091693041,98105.0,25578.869349211167,38.89263199855179,150.55651935938863,436.56991547990276,10.0,677.0,19900.0,1097000.0,93005500.0
2023-08-11,98000.0,25733.1875,38.52786636352539,148.6523895263672,434.09576416015625,98035.0,25959.847884651423,38.701126522083904,149.34301287727934,435.11855897030244,98000.0,25723.542377248876,38.482271951129015,148.02096031203894,431.8554074402598,98035.0,25959.847884651423,38.701126522083904,148.52412552746208,432.4593281355523,4.0,2072.0,51800.0,838700.0,68690900.0
2023-08-14,97890.0,25549.931640625,38.45948028564453,150.3591766357422,436.4920349121094,97980.0,25771.76947668932,38.491396728226555,150.3591766357422,436.4920349121094,97865.0,25414.899914324982,38.40750257610114,148.08505055462638,432.85876000592805,97980.0,25771.76947668932,38.47315826408949,148.36623767857103,433.1704706410424,9.0,4375.0,9400.0,764500.0,47867400.0
2023-08-15,,,38.3546028137207,148.76089477539062,431.4073486328125,,,38.46403008952278,150.20135045181541,435.06012359694716,,,38.29988743650448,148.4550484126904,430.83261921259293,,,38.41843568115778,149.92510115295988,434.6996914970112,,,12300.0,977900.0,75707500.0
2023-08-16,97880.0,25091.7890625,38.24974822998047,147.1329803466797,428.2415771484375,97880.0,25284.69153463146,38.36464743848751,149.0667252323335,432.6638482927137,97860.0,25048.38600627042,38.245187743684596,147.1132439547366,428.13441363341985,97860.0,25168.950051352585,38.35461854299475,148.5240873623188,430.98844111659446,12.0,6032.0,5000.0,1037400.0,80107200.0
2023-08-17,97940.0,24956.7578125,38.15855026245117,145.53468322753906,424.9784851074219,97940.0,25004.98343146135,38.254299580005906,147.84335965051707,429.9852068444013,97940.0,24662.581536835747,38.08103592846127,145.3689336437825,424.45247715658354,97940.0,24744.56508907005,38.163107269026895,147.73483206202468,429.72221773216245,1.0,14945.0,9300.0,1460300.0,95711300.0
2023-08-18,97845.0,24816.90234375,38.254295349121094,145.33737182617188,425.1830139160156,97845.0,24976.046878795423,38.29988976025242,145.8602734006115,426.2252795266079,97845.0,24734.918795393267,38.190462477811124,143.95612522471978,421.7835074638071,97845.0,24836.19259042217,38.190462477811124,144.1435833465866,422.1341595983843,1.0,2621.0,11600.0,1022400.0,98852000.0
2023-08-21,97795.0,24889.244140625,38.04911804199219,147.74468994140625,427.9493408203125,97930.0,25009.808198659415,38.166754901159685,147.9913421783702,428.69936652611307,97795.0,24869.953891339494,38.02632257408774,145.79120843989995,424.03357703179853,97930.0,25009.808198659415,38.153988325971326,145.94905443016893,426.2057413682997,24.0,5867.0,12000.0,2346900.0,68719000.0
2023-08-22,97750.0,24932.646484375,38.09014892578125,147.49803161621094,426.79022216796875,97750.0,25096.61359858559,38.15398179078947,148.78062620637377,429.7416631589512,97735.0,24879.59830036569,38.03543355064696,147.23164299603732,426.22527271805467,97735.0,25096.61359858559,38.039994034899046,148.78062620637377,429.7416631589512,13.0,1337.0,17400.0,915900.0,64994200.0
2023-08-23,97795.0,24855.484375,38.435760498046875,149.8658905029297,431.5436706542969,97795.0,24995.33867202658,38.43667537786576,150.25954951355752,432.16709180279753,97795.0,24768.67825960419,38.24517329075791,147.8926726421698,427.7155699170463,97795.0,24995.33867202658,38.24517329075791,147.96174249343602,427.8616749592398,1.0,959.0,20400.0,732400.0,68441000.0
2023-08-24,98045.0,25115.90234375,38.36827850341797,146.59033203125,425.5628967285156,98065.0,25188.240772159417,38.43667185120763,151.29646005301169,433.6769142078476,98020.0,24985.693172613046,38.29988515562832,146.55085925017644,425.5336459923203,98020.0,25188.240772159417,38.3463909623828,151.26686299443404,433.16065654981514,6.0,4881.0,5100.0,1353700.0,88517300.0
2023-08-25,97970.0,24995.33984375,38.359161376953125,147.80386352539062,428.56304931640625,97985.0,25053.21059006005,38.37466563317756,148.42543189357065,429.8585537812075,97970.0,24730.098923162263,38.26341207190995,145.5642573098065,423.7219036193333,97985.0,24730.098923162263,38.3637218615639,146.96525506895125,427.30648638229246,4.0,1650.0,26300.0,1326100.0,102325100.0
2023-08-28,97900.0,25255.7578125,38.43212127685547,148.92860412597656,431.2807312011719,97900.0,25255.7578125,38.4549167462431,149.2305061956974,431.904122695043,97900.0,25058.03276565782,38.39108386614802,147.86306475264604,428.5630581982546,97900.0,25226.822439791387,38.44579925421426,149.00753464116286,430.77419402814417,2.0,421.0,36500.0,780900.0,61595400.0
2023-08-29,98145.0,25246.11328125,38.72848892211914,152.08575439453125,437.5147399902344,98145.0,25328.09683918338,38.72848892211914,152.26235822891732,437.7972295531784,98115.0,25164.12972331662,38.38652558497859,148.68195673441204,430.9884373925172,98125.0,25164.12972331662,38.400203561883266,148.7707479214557,431.17351368620234,29.0,1751.0,24500.0,811700.0,83081900.0
2023-08-30,98200.0,25385.96484375,38.774078369140625,153.00331115722656,439.31683349609375,98215.0,25646.383176113697,38.83791123893625,153.21049059727247,439.95972547776927,98200.0,25323.271541514296,38.71024549934501,151.7700500230483,437.14463921223677,98215.0,25646.383176113697,38.80143431944432,152.18442395759732,437.85572346311113,4.0,1511.0,20800.0,1261700.0,69053900.0
2023-08-31,98290.0,25347.384765625,38.80600357055664,153.3485870361328,438.6739807128906,98300.0,25569.222607942116,38.80782637335387,154.118155692411,441.0896638250759,98240.0,25255.756091624455,38.74673117196513,152.98354662498562,438.4889043807329,98265.0,25569.222607942116,38.74673117196513,152.98354662498562,439.940264297416,80.0,1580.0,10800.0,725100.0,66084600.0
2023-09-01,98385.0,25376.322265625,38.579959869384766,153.28941345214844,439.49212646484375,98385.0,25448.660698537275,38.75566215037479,154.5720079784574,441.9078389055889,98355.0,25318.451519295184,38.53603342640335,152.65798438519798,438.02126629665247,98355.0,25448.660698537275,38.75566215037479,154.4141469481057,441.4208022646098,40.0,2148.0,17600.0,1110400.0,58944100.0
2023-09-04,98325.0,25574.04296875,,,,98375.0,25588.510652873374,,,,98325.0,25352.20514552494,,,,98375.0,25352.20514552494,,,,2.0,273589.0,,,
2023-09-05,98150.0,25564.404296875,38.38961410522461,153.46702575683594,437.59271240234375,98150.0,25680.145799067985,38.511325578967956,153.95933663945706,439.36553307483445,98150.0,25516.178670961257,38.38961410522461,152.5790686658433,437.5245498582943,98150.0,25680.145799067985,38.4811254940876,152.92438782141676,439.04410194146914,1.0,1305.0,5700.0,706400.0,55166200.0
2023-09-06,98115.0,25439.01171875,38.26148986816406,152.16468811035156,434.6510009765625,98115.0,25704.252599229858,38.37588082909275,153.2598246036108,436.8816372178162,97965.0,25390.7861041173,38.26148986816406,151.28660678184332,432.30348069233634,98030.0,25704.252599229858,38.35300124053298,153.13157568222687,436.7744736941856,79.0,1863.0,4700.0,921000.0,70758500.0
2023-09-07,97810.0,25231.64453125,38.38961410522461,151.01036071777344,433.3165588378906,97985.0,25439.0146984602,38.38961410522461,151.33594347185664,433.99839238349426,97810.0,25164.128662855983,38.261496764442136,149.84616940419497,431.27099874835744,97985.0,25439.0146984602,38.325555434833376,150.27040401880006,431.62165090443455,35.0,4944.0,14500.0,1088700.0,70355400.0
2023-09-08,97980.0,25202.70703125,38.458248138427734,151.22740173339844,433.9691467285156,97980.0,25405.254619331226,38.499427214792746,152.15481645135915,435.51791978263486,97980.0,25096.610675588403,38.42621880427642,150.84262488812286,433.0048236276994,97980.0,25405.254619331226,38.48112423942976,151.00048591553238,433.3652260097677,3.0,861.0,15300.0,1028100.0,61659700.0
2023-09-11,97770.0,25294.337890625,38.346595764160156,153.03292846679688,436.8231506347656,98005.0,25371.49888323701,38.406077807710645,153.22827512932514,437.1348314754438,97770.0,25173.77383966873,38.34385188915395,151.69113957311004,434.8944749433934,98005.0,25173.77383966873,38.35300163010975,152.4902904850744,436.61857385407444,24.0,2110.0,7500.0,1247900.0,60180100.0
2023-09-12,97800.0,25159.3046875,38.38961410522461,151.33595275878906,434.4269714355469,97800.0,25564.399875107818,38.38961410522461,152.8849361031684,436.9011261111057,97800.0,25154.48212574276,38.30908170918889,151.19782810201613,433.8425511964354,97800.0,25564.399875107818,38.38961410522461,152.33242242161816,435.3621032708454,1.0,5112.0,19300.0,1079200.0,67565400.0
2023-09-13,97745.0,25091.7890625,38.480220794677734,151.92791748046875,434.9334411621094,97800.0,25270.223849221602,38.536958987507504,152.5405887511994,436.1023111854249,97745.0,25062.85369168028,38.29810910419902,150.95116920132594,433.54049387128407,97800.0,25270.223849221602,38.29810910419902,151.4050159418404,434.65095160610707,3.0,6566.0,41600.0,825300.0,60199300.0
2023-09-14,97940.0,25482.41796875,38.43537521362305,153.15127563476562,438.6837158203125,97940.0,25482.41796875,38.526886615376235,153.52619178597345,439.38504991118793,97940.0,25217.17705499503,38.43537521362305,151.7798900423196,436.1121773046782,97940.0,25347.38623083838,38.526886615376235,152.61851352124597,437.427182440865,1.0,11487.0,15200.0,698300.0,83430800.0
2023-09-15,97930.0,25742.8359375,38.3347053527832,150.45787048339844,433.3982849121094,97930.0,25897.1579213891,38.40700263179541,152.70733776889193,437.41586356710224,97930.0,25487.240151683684,38.3347053527832,150.15202410621112,432.9584236346242,97930.0,25651.20725956585,38.37131130487021,152.59881017816818,437.0835139914859,1.0,175496.0,8700.0,1116500.0,111848900.0
2023-09-18,97750.0,25559.578125,38.362159729003906,150.6901092529297,433.6524658203125,97875.0,25742.83547759434,38.38870131452207,151.12490310321547,434.9623247336427,97750.0,25530.642753537737,38.215739405264806,150.02010301247196,432.6065236850058,97875.0,25742.83547759434,38.215739405264806,150.12682993712335,433.08549370738,7.0,2233.0,8000.0,782800.0,55752200.0
2023-09-19,97800.0,25381.142578125,38.29810333251953,150.3837432861328,432.7530822753906,97800.0,25699.431654726985,38.34386252279396,150.6505605758565,433.32005430730095,97800.0,25347.38464575812,38.25234763318119,149.1188529122553,430.04539257632695,97800.0,25699.431654726985,38.34386252279396,150.11694107509177,432.7237581931341,1.0,2319.0,11600.0,802800.0,66514600.0
2023-09-20,97755.0,25395.611328125,38.32189178466797,148.21957397460938,428.7746887207031,97755.0,25472.77231962709,38.34385675124329,150.92722228689752,434.4442306627607,97755.0,25328.09546056067,38.25234187540541,148.18003767707964,428.5693902915975,97755.0,25405.25645206276,38.298097567856566,150.7987670166245,434.0239088281053,1.0,4257.0,21000.0,1389400.0,82562600.0
2023-09-21,97645.0,24971.228515625,37.975059509277344,145.42300415039062,421.6877136230469,97660.0,25357.03351393516,38.0144093340909,146.9458153563878,426.16469269187604,97645.0,24927.825453315105,37.93204769313754,145.4131125347899,421.5313085692554,97660.0,25357.03351393516,37.98695312648279,146.6780028797343,425.90077594366056,6.0,4445.0,21800.0,1207500.0,104095800.0
2023-09-22,97605.0,24865.12890625,38.0693244934082,145.5119171142578,420.739501953125,97605.0,24903.709401061868,38.11416557119941,147.0633926703223,424.3367284697756,97605.0,24662.581308487683,38.00069268419256,145.37851603113666,420.31915034642003,97605.0,24797.613040329226,38.00069268419256,146.23329625041688,422.7238443366611,1.0,2481.0,23500.0,1202900.0,100829700.0
2023-09-25,97800.0,24759.029296875,37.739871978759766,146.20367431640625,422.5088195800781,97870.0,24942.28662318611,37.93204797878629,146.20367431640625,422.547898470282,97800.0,24691.51343981301,37.712415770944894,144.69568543917828,419.077752682607,97870.0,24942.28662318611,37.910997637638964,145.08702248552154,419.5176437627186,2.0,2070.0,48500.0,844700.0,70874500.0
2023-09-26,97780.0,24479.32421875,37.75176239013672,143.97035217285156,416.3016662597656,97780.0,24908.532228101605,37.840529890839626,145.3231964540888,420.1530552956897,97685.0,24474.501656847173,37.749018515056,143.5849561365143,415.460992747912,97685.0,24908.532228101605,37.76732148839977,145.19570619675355,419.43946276607574,13.0,2264.0,25800.0,1384000.0,96168400.0
2023-09-27,97765.0,24517.904296875,37.50193786621094,144.3359832763672,416.4677734375,97810.0,24580.597600545214,37.83961955901838,145.1018446370707,418.0513633643946,97765.0,24170.67984577842,37.50193786621094,142.8240437863445,412.7923592127114,97810.0,24170.67984577842,37.82772245044835,144.45456203521368,417.48439133556235,3.0,5145.0,35200.0,1495700.0,104705800.0
2023-09-28,,,37.65751266479492,145.49215698242188,418.8822937011719,,,37.65751266479492,146.38154282161582,420.5733956069414,,,37.42873070083125,143.61458978636958,415.3143905588382,,,37.47448639543684,143.94069641953925,415.9106867714091,,,35800.0,1620200.0,92258300.0
